AccidentUID;AccidentType;AccidentType_de;AccidentType_fr;AccidentType_it;AccidentType_en;AccidentSeverityCategory;AccidentSeverityCategory_de;AccidentSeverityCategory_fr;AccidentSeverityCategory_it;AccidentSeverityCategory_en;AccidentInvolvingPedestrian;AccidentInvolvingBicycle;AccidentInvolvingMotorcycle;RoadType;RoadType_de;RoadType_fr;RoadType_it;RoadType_en;AccidentLocation_CHLV95_E;AccidentLocation_CHLV95_N;Location;CantonCode;MunicipalityCode;MunicipalityName;AccidentYear;AccidentMonth;Month_Year;AccidentMonth_de;AccidentMonth_fr;AccidentMonth_it;AccidentMonth_en;AccidentWeekDay;AccidentWeekDay_de;AccidentWeekDay_fr;AccidentWeekDay_it;AccidentWeekDay_en;AccidentHour;AccidentHour_text
A7642718FC4500FAE0430A83942700FA;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740004;1252403;47.4075500992339,9.29367707408141;SG;3203;St. Gallen;2011;6;2011-06;Juni;juin;Giugno;01-06-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;15;15h-16h
A774A9B8445800CAE0430A83942700CA;at9;Tierunfall;accident impliquant des animaux;Incidente con animali;Accident involving animal(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2746634;1253596;47.416833467814584,9.381880830972294;SG;3203;St. Gallen;2011;6;2011-06;Juni;juin;Giugno;01-06-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;23;23h-00h
A76B08477E29015EE0430A839427015E;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746661;1254670;47.426484160930684,9.382591136340261;SG;3203;St. Gallen;2011;7;2011-07;Juli;juillet;Luglio;01-07-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;17;17h-18h
A2349D026A98307CE0430A865E33307C;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746832;1255250;47.4316609954327,9.385047492618307;SG;3203;St. Gallen;2011;5;2011-05;Mai;mai;Maggio;01-05-01;aw402;Dienstag;mardi;Martedì;01-01-02;18;18h-19h
A543482339183054E0430A865E333054;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt439;andere;autre;Altro;Other;2747935;1255795;47.43631418572117,9.399843494970881;SG;3203;St. Gallen;2011;5;2011-05;Mai;mai;Maggio;01-05-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;10;10h-11h
A85E5BFECA8B0108E0430A8394270108;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745731;1254090;47.421475764520274,9.37007990946741;SG;3203;St. Gallen;2011;7;2011-07;Juli;juillet;Luglio;01-07-01;aw405;Freitag;vendredi;Venerdì;01-01-05;12;12h-13h
AE9399842DE90106E0430A8394270106;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746552;1255076;47.4301589247022,9.381280192490287;SG;3203;St. Gallen;2011;9;2011-09;September;septembre;Settembre;01-09-01;aw402;Dienstag;mardi;Martedì;01-01-02;10;10h-11h
A2349D031D05307CE0430A865E33307C;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2743342;1253106;47.41315279210494,9.338113932516405;SG;3203;St. Gallen;2011;5;2011-05;Mai;mai;Maggio;01-05-01;aw405;Freitag;vendredi;Venerdì;01-01-05;08;08h-09h
AE93998444C50106E0430A8394270106;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745667;1253138;47.41293012000708,9.368921616722139;SG;3203;St. Gallen;2011;9;2011-09;September;septembre;Settembre;01-09-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;16;16h-17h
A24D2566A905E0C4E0430A865E33E0C4;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745128;1253494;47.41625012429848,9.361897603103964;SG;3203;St. Gallen;2011;5;2011-05;Mai;mai;Maggio;01-05-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;09;09h-10h
A5430C60F768D05CE0430A865E33D05C;at5;Überqueren der Fahrbahn;accident en traversant une route;Incidente nell'attraversare la carreggiata;Accident when crossing the lane(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745645;1254030;47.42095531813097,9.368921000698549;SG;3203;St. Gallen;2011;5;2011-05;Mai;mai;Maggio;01-05-01;aw405;Freitag;vendredi;Venerdì;01-01-05;09;09h-10h
1E5AD5373D700144E0530A839427013D;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744093;1253491;47.4164505404261,9.348186004932938;SG;3203;St. Gallen;2015;6;2015-06;Juni;juin;Giugno;01-06-01;aw402;Dienstag;mardi;Martedì;01-01-02;08;08h-09h
1A44E1B5067F0126E0530A839427D00D;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2747133;1255027;47.42958870050694,9.388962458557737;SG;3203;St. Gallen;2015;6;2015-06;Juni;juin;Giugno;01-06-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;15;15h-16h
1AD76D0FF6050196E0530A839427656F;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2746051;1254105;47.42153970136184,9.374324230968394;SG;3203;St. Gallen;2015;6;2015-06;Juni;juin;Giugno;01-06-01;aw405;Freitag;vendredi;Venerdì;01-01-05;10;10h-11h
1AE7EC25B9C901A4E0530A839427547C;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746455;1254440;47.42446202831341,9.379786336766164;SG;3203;St. Gallen;2015;7;2015-07;Juli;juillet;Luglio;01-07-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;15;15h-16h
AFBC29D5C8E80152E0430A8394270152;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2741764;1253394;47.416084093646596,9.317302583666727;SG;3203;St. Gallen;2011;10;2011-10;Oktober;octobre;Ottobre;01-10-01;aw402;Dienstag;mardi;Martedì;01-01-02;11;11h-12h
B02E72823DCA002EE0430A839427002E;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2749092;1256204;47.43973043607053,9.41531231216664;SG;3203;St. Gallen;2011;10;2011-10;Oktober;octobre;Ottobre;01-10-01;aw405;Freitag;vendredi;Venerdì;01-01-05;18;18h-19h
B09411F3793F0176E0430A8394270176;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2745690;1254145;47.421979367860466,9.369554672480183;SG;3203;St. Gallen;2011;10;2011-10;Oktober;octobre;Ottobre;01-10-01;aw405;Freitag;vendredi;Venerdì;01-01-05;01;01h-02h
B1256E932AB301A2E0430A83942701A2;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2743179;1252798;47.41041888210749,9.33585610102444;SG;3203;St. Gallen;2011;10;2011-10;Oktober;octobre;Ottobre;01-10-01;aw401;Montag;lundi;Lunedí;;07;07h-08h
3F4C69290D980154E0530A8394270ECD;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2746597;1255303;47.4321899314951,9.3819509836191;SG;3203;St. Gallen;2016;9;2016-09;September;septembre;Settembre;01-09-01;aw402;Dienstag;mardi;Martedì;01-01-02;07;07h-08h
B080352888D7000CE0430A839427000C;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2745503;1253940;47.420177500662234,9.367010457538482;SG;3203;St. Gallen;2011;10;2011-10;Oktober;octobre;Ottobre;01-10-01;aw402;Dienstag;mardi;Martedì;01-01-02;11;11h-12h
3F4E4B4F505D014CE0530A83942738FC;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;true;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2743927;1253444;47.41606426038019,9.345971854317973;SG;3203;St. Gallen;2016;9;2016-09;September;septembre;Settembre;01-09-01;aw402;Dienstag;mardi;Martedì;01-01-02;18;18h-19h
B1626B09CCEC01A4E0430A83942701A4;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;true;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2747821;1255761;47.43603410438398,9.398321535054581;SG;3203;St. Gallen;2011;10;2011-10;Oktober;octobre;Ottobre;01-10-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;08;08h-09h
B422266D7F1400B4E0430A83942700B4;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2745086;1254294;47.42345251438136,9.361601064223596;SG;3203;St. Gallen;2011;10;2011-10;Oktober;octobre;Ottobre;01-10-01;aw405;Freitag;vendredi;Venerdì;01-01-05;17;17h-18h
429515F1C2F00126E0530A839427BC56;at1;Überholunfall oder Fahrstreifenwechsel;accident lors d'un dépassement ou lors d'un changement de voie de circulation;Incidente di sorpasso o al cambiamento di corsia;Accident when overtaking or changing lanes;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2740475;1252445;47.40782741348896,9.299928679400075;SG;3203;St. Gallen;2016;9;2016-09;September;septembre;Settembre;01-09-01;aw405;Freitag;vendredi;Venerdì;01-01-05;13;13h-14h
3F9B64B0C5D600DEE0530A83942782CB;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2748318;1255842;47.43665055009901,9.404934527575785;SG;3203;St. Gallen;2016;10;2016-10;Oktober;octobre;Ottobre;01-10-01;aw401;Montag;lundi;Lunedí;;16;16h-17h
3F4C68FC0C7E00DAE0530A83942740DA;at0;Schleuder- oder Selbstunfall;dérapage ou perte de maîtrise;Incidente di sbandamento o per colpa propria;Accident with skidding or self-accident;as2;Unfall mit Schwerverletzten;accident avec blessés graves;Incidente con feriti gravi;Accident with severe injuries;false;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2746218;1254767;47.427454899389666,9.376753404860025;SG;3203;St. Gallen;2016;10;2016-10;Oktober;octobre;Ottobre;01-10-01;aw406;Samstag;samedi;Sabato;01-01-06;08;08h-09h
40B9230FFFEA0142E0530A839427FD01;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2747760;1255727;47.43574210298777,9.39750192780679;SG;3203;St. Gallen;2016;10;2016-10;Oktober;octobre;Ottobre;01-10-01;aw405;Freitag;vendredi;Venerdì;01-01-05;16;16h-17h
1EAEC5DABFD70028E0530A839427DF86;at2;Auffahrunfall;accident par tamponnement;Incidente di tamponamento;Accident with rear-end collision;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;false;rt430;Autobahn;autoroute;Autostrada;Motorway;2743613;1254076;47.42181545495621,9.342015482941054;SG;3203;St. Gallen;2015;8;2015-08;August;août;Agosto;01-08-01;aw405;Freitag;vendredi;Venerdì;01-01-05;22;22h-23h
1E89946F56C101F4E0530A839427122E;at8;Fussgängerunfall;accident impliquant des piétons;Incidente con pedoni;Accident involving pedestrian(s);as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;true;false;false;rt433;Nebenstrasse;route secondaire;Strada secondaria;Minor road;2747392;1254848;47.42792129720562,9.392335158429525;SG;3203;St. Gallen;2015;8;2015-08;August;août;Agosto;01-08-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;17;17h-18h
429515F1CCDF0126E0530A839427BC56;at4;Einbiegeunfall;accident en s'engageant sur une route;Incidente nell’immettersi in una strada;Accident when turning-into main road;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2746370;1254577;47.42571275341677,9.37870507907743;SG;3203;St. Gallen;2016;11;2016-11;November;novembre;Novembre;01-11-01;aw404;Donnerstag;jeudi;Giovedì;01-01-04;15;15h-16h
B3F459731D7A0028E0430A8394270028;at3;Abbiegeunfall;accident en quittant une route;Incidente nello svoltare;Accident when turning left or right;as3;Unfall mit Leichtverletzten;accident avec blessés légers;Incidente con feriti leggeri;Accident with light injuries;false;false;true;rt432;Hauptstrasse;route principale;Strada principale;Principal road;2744879;1253640;47.41761772727442,9.358646460854315;SG;3203;St. Gallen;2011;11;2011-11;November;novembre;Novembre;01-11-01;aw403;Mittwoch;mercredi;Mercoledì;01-01-03;19;19h-20h
